,embedding_x,embedding_y
2009,25.105825,13.48693
2010,-4.50722,-1.8659841
2011,24.10247,-2.0762079
2012,3.1113095,-2.5932033
2013,14.171202,2.5695617
2014,-2.3089805,1.544409
2015,16.718578,12.995724
2016,8.256823,-1.9712633
2017,9.388181,19.173037
2018,-2.4513838,13.53787
2019,8.096706,-3.7244356
2020,-7.246927,14.483642
2021,8.470912,-1.6282681
2022,-2.340506,21.57915
2023,22.973488,13.29178
2024,10.863278,-2.1658008
2025,9.228584,7.942998
2026,25.925543,13.549284
2027,11.107874,20.57528
2028,-1.9463048,12.861463
2029,26.014177,13.448971
2030,-1.6669022,1.5249602
2031,0.84065676,17.695501
2032,13.947896,4.251028
2033,3.6395926,8.930671
2034,18.190916,19.239376
2035,-7.75243,13.973515
2036,9.804414,12.459078
2037,3.4064531,12.625207
2038,16.303762,14.8797865
2039,18.609781,18.443474
2040,26.102833,13.378532
2041,-8.264564,7.0008407
2042,9.428756,-3.0707629
2043,2.199891,3.439753
2044,20.047585,-5.5154676
2045,-7.663693,14.018549
2046,-7.5714483,17.820713
2047,8.842587,-1.4870064
2048,19.408762,-5.7232075
2049,6.874364,26.281286
2050,9.467298,8.008649
2051,2.4162846,-0.13803285
2052,9.447271,-3.0316715
2053,22.458237,10.922724
2054,-8.1208935,7.4181595
2055,7.7364697,-2.9235346
2056,22.91556,10.174373
2057,9.424879,-2.9742854
2058,24.052483,12.263147
2059,-7.780657,14.014485
2060,-2.2841375,21.522036
2061,10.792721,-2.3974392
2062,8.0704565,-6.0932364
2063,16.089802,12.64344
2064,11.988393,21.675797
2065,16.249382,19.206814
2066,-3.9101298,9.059101
2067,16.339466,14.84587
2068,6.8318205,-7.3252225
2069,-3.2414823,16.914976
2070,-1.8101559,12.058673
2071,-8.120626,7.423592
2072,18.599144,17.934174
2073,10.65487,-5.152605
2074,4.284019,-0.41671678
2075,4.136093,-0.29109213
2076,-2.523752,13.556804
2077,-1.568249,12.182386
2078,-2.288546,1.5311192
2079,26.095608,13.36781
2080,8.414575,-4.582629
2081,24.139393,-2.0491
2082,-7.2778273,14.559059
2083,11.967451,21.665785
2084,8.469197,-4.302086
2085,11.971033,21.662243
2086,9.393689,-1.6510174
2087,1.9779321,3.7840047
2088,24.139824,-2.048817
2089,-1.568274,12.177562
2090,-2.098518,21.33124
2091,17.141405,11.601739
2092,-8.214163,7.423993
2093,11.609638,21.349667
2094,-4.502251,-1.8475093
2095,-7.479523,18.243874
2096,6.257631,18.447414
2097,6.4340315,18.260645
2098,17.123661,11.58532
2099,14.0487175,2.6101472
2100,9.62345,7.974511
2101,-6.835433,4.169018
2102,3.1271546,-2.6111639
2103,2.438578,1.2703907
2104,18.574877,17.905005
2105,7.738177,-2.9410765
2106,16.010866,12.641509
2107,-1.9569432,2.5240164
2108,-1.1949657,3.0323648
2109,-4.506621,-1.887813
2110,-0.85755646,2.8750405
2111,-6.9093103,6.3495426
2112,11.008221,-3.0145516
2113,26.122362,13.349615
2114,19.44067,-5.7058935
2115,-6.8154855,4.990368
2116,24.18004,-2.0160017
2117,-12.153115,2.8970618
2118,1.6772376,4.555636
2119,24.664888,13.616659
2120,-8.677618,-3.53541
2121,24.177717,-2.0177457
2122,22.501875,10.966244
2123,-1.6197134,1.5401741
2124,8.118062,-3.7359233
2125,4.2061877,-0.25704816
2126,22.52344,11.000647
2127,-2.3083415,1.4053148
2128,11.213136,20.681322
2129,17.25559,11.437057
2130,-4.480645,-1.8563743
2131,25.544455,12.796623
2132,20.027197,-5.515289
2133,6.87013,26.274223
2134,16.352043,17.292519
2135,23.3993,2.6515684
2136,-1.6312306,12.06191
2137,16.348516,17.276604
2138,8.400871,-4.789703
2139,8.433343,-4.389177
2140,-6.823933,15.2588415
2141,10.690312,-5.1230674
2142,21.39182,0.104436144
2143,25.79647,12.827264
2144,7.7224765,-2.923006
2145,16.25349,12.812247
2146,-6.7249374,15.21764
2147,16.353285,17.294638
2148,24.239798,-1.9633491
2149,-7.767594,14.023791
2150,18.178375,19.255852
2151,17.237328,11.402032
2152,10.776997,-2.2359457
2153,3.7321951,23.080793
2154,19.43694,-5.6780334
2155,-6.824334,4.098624
2156,-6.9318986,6.402926
2157,23.094309,17.291142
2158,11.96842,21.666107
2159,-7.615377,18.375168
2160,25.958157,13.062874
2161,-7.713214,15.96941
2162,2.4246943,-0.15934741
2163,25.026773,13.599162
2164,-2.393925,1.5343323
2165,16.255543,19.212141
2166,4.2703543,-0.37436604
2167,6.846047,26.251276
2168,6.999959,-6.8639464
2169,2.1378403,3.4835296
2170,-5.263067,6.03401
2171,1.9923437,1.7393767
2172,8.305152,-12.158612
2173,6.7822003,-7.025576
2174,16.06353,12.637685
2175,24.243565,-1.9602977
2176,16.347313,17.277292
2177,25.648003,13.689896
2178,-8.008408,7.3436303
2179,18.57878,17.897228
2180,2.413291,-0.13993606
2181,15.537868,3.9689634
2182,14.060545,2.6255229
2183,6.9782486,4.5750103
2184,14.12834,4.3454313
2185,16.05196,12.619307
2186,1.7997814,1.6959771
2187,-2.254127,13.285225
2188,2.1538744,1.7432104
2189,18.991217,-6.0038147
2190,18.176376,19.254427
2191,-3.799969,8.950021
2192,11.097381,20.560234
2193,23.430483,2.6948402
2194,16.24613,12.80724
2195,-7.591279,17.945171
2196,15.877281,12.198611
2197,-7.4670744,17.539011
2198,24.239922,-1.9626157
2199,2.011489,1.6793226
2200,9.104025,-4.094243
2201,10.688389,-5.1369643
2202,17.247932,11.384317
2203,10.398737,-5.072064
2204,-6.7933154,4.0669613
2205,16.367912,17.317032
2206,10.83231,-2.4339938
2207,-3.898957,9.047446
2208,2.0269382,1.6810321
2209,6.184064,19.306694
2210,11.972469,21.639536
2211,2.461106,1.7527283
2212,11.120185,20.579075
2213,20.197805,6.128157
2214,10.645428,-2.1539102
2215,-1.1877879,2.9340634
2216,9.428724,-8.991504
2217,5.4011364,14.583806
2218,15.886104,12.213579
2219,8.248461,-8.968476
2220,1.8008974,1.6601607
2221,24.239511,-1.962668
2222,5.386412,14.598693
2223,24.239504,-1.9625379
2224,11.789195,21.399124
2225,4.17512,-0.27529386
2226,10.782507,-5.0667286
2227,9.304476,-8.331752
2228,-0.33607846,3.1452153
2229,-0.84270823,2.8759425
2230,-2.0474796,1.3112589
2231,-1.2124978,3.043773
2232,9.652574,-9.275173
2233,25.660995,12.811025
2234,-6.8201637,4.9084373
2235,-1.9311407,12.836883
2236,-2.522258,13.586997
2237,10.042523,-3.2030456
2238,-7.5474606,6.523279
2239,11.824229,21.396389
2240,1.8630508,3.9940808
2241,9.446138,-8.281215
2242,6.382712,18.315826
2243,-7.6581078,15.786291
2244,23.420126,2.6816897
2245,6.2774386,18.422487
2246,-1.7304726,1.6051261
2247,8.419018,-12.271713
2248,10.675314,-5.141866
2249,10.936995,-3.0178154
2250,-7.58646,17.934607
2251,25.696028,12.899227
2252,16.258604,19.218588
2253,-6.914836,6.363172
2254,23.446426,2.7183714
2255,-3.8518512,9.001924
2256,10.701042,-2.242152
2257,6.449925,18.23995
2258,-3.569217,-1.2754198
2259,16.71567,12.991646
2260,11.851394,21.404316
2261,6.17534,19.349585
2262,1.98917,1.1683484
2263,6.849116,26.254654
2264,18.53296,17.884739
2265,11.124353,20.58139
2266,25.994415,13.484726
2267,-5.2749124,6.02697
2268,3.1218603,-2.6004546
2269,23.43856,2.7063527
2270,24.236065,-1.9656844
2271,24.973097,13.579581
2272,-1.9739459,12.284552
2273,-1.5318375,2.658863
2274,3.679819,23.031792
2275,10.636667,-2.143859
2276,17.095884,11.5598135
2277,21.314142,0.06217973
2278,25.78774,13.678188
2279,2.5709124,1.648367
2280,10.767969,-2.340109
2281,0.7332279,17.616323
2282,-2.2368886,2.3435411
2283,-3.6219838,-1.7768493
2284,24.237005,-1.9648377
2285,2.4029827,2.771868
2286,17.081635,11.547098
2287,16.405005,18.271168
2288,-3.3085968,16.889671
2289,-2.5154052,13.543099
2290,3.1247256,-2.607427
2291,-7.915931,14.1572695
2292,-7.6314197,18.348124
2293,1.6575949,4.602911
2294,14.052391,2.6243577
2295,-6.918879,6.3883977
2296,-3.5497658,-1.2597647
2297,9.364501,19.143562
2298,18.980124,-6.010963
2299,10.970884,-2.9844627
2300,8.778613,-1.7348958
2301,6.0260925,-7.2594495
2302,23.438747,2.7062738
2303,9.656971,12.5603485
2304,8.835795,-4.0643916
2305,10.021876,0.21804345
2306,18.51608,17.848154
2307,24.23212,-1.9662521
2308,-7.6263213,18.352
2309,-5.264494,6.035939
2310,16.266766,12.81609
2311,-5.2331505,6.0412087
2312,6.270676,18.434639
2313,25.94163,13.187822
2314,14.147515,4.352182
2315,9.500058,-2.7954726
2316,-2.0731354,21.305155
2317,16.11954,12.68137
2318,3.6647065,9.003164
2319,14.13235,4.344068
2320,9.323665,8.019619
2321,9.194138,7.9915433
2322,14.15989,2.5910344
2323,14.068865,2.6358428
2324,0.76827854,17.642746
2325,9.214936,7.933201
2326,6.970674,4.541553
2327,9.297306,-9.003069
2328,21.308641,0.059410743
2329,18.98766,-6.001614
2330,14.057837,2.6252406
2331,6.1877794,19.33349
2332,-7.5298424,18.288677
2333,3.3942893,12.734009
2334,-2.5239618,13.528581
2335,-6.73998,17.199812
2336,25.64501,12.814788
2337,3.3909824,12.743629
2338,-7.7486815,14.00964
2339,-1.9608282,12.872868
2340,9.339842,19.102339
2341,1.7755191,1.8681473
2342,22.453909,10.9435835
2343,8.355782,-5.5444345
2344,17.065264,11.523914
2345,26.116293,13.399051
2346,23.801035,3.1941545
2347,-8.071909,7.4246216
2348,7.7513885,-2.9716372
2349,19.112173,-5.9048586
2350,25.66569,13.833953
2351,8.151568,-5.917359
2352,20.650398,3.0996852
2353,-8.746668,-3.4748626
2354,9.357804,19.121695
2355,-1.6495391,1.5279875
2356,-3.7466571,-1.953292
2357,8.806054,-8.865025
2358,-6.8998394,6.3284082
2359,2.1326792,3.532342
2360,9.169742,8.014926
2361,9.356853,19.121141
2362,23.782047,3.1739566
2363,14.085852,2.6532743
2364,23.792807,3.1860108
2365,1.6872962,4.7060633
2366,23.025063,13.220777
2367,-7.2540913,-9.895568
2368,4.296697,-0.43995178
2369,4.1264076,-0.29730418
2370,4.2913594,-0.4238172
2371,1.9965042,-1.2645856
2372,9.452978,-4.909723
2373,22.98862,10.113203
2374,9.446042,-3.1300764
2375,5.406929,14.578247
2376,11.847638,21.385347
2377,16.253412,12.809451
2378,8.70755,-1.4337921
2379,12.943086,21.2944
2380,8.7137575,-1.4260591
2381,16.260359,19.209301
2382,2.0305746,3.7038949
2383,11.163227,20.57912
2384,3.6624355,8.998175
2385,9.1921015,7.9607673
2386,0.76103795,17.637505
2387,15.543318,3.9848514
2388,6.23098,5.810043
2389,16.394001,18.287382
2390,-6.7420173,15.20102
2391,11.858737,21.380861
2392,-2.0981255,2.4748285
2393,-7.2363276,-9.913429
2394,1.6276011,8.71832
2395,25.979212,13.377796
2396,9.662606,-2.500481
2397,2.2019079,1.4305264
2398,16.140907,12.683884
2399,9.288651,18.998856
2400,1.7841628,1.9613351
2401,-2.3646462,12.436565
2402,-3.3025188,16.895664
2403,11.999714,21.566069
2404,21.250238,0.028554808
2405,20.63065,3.0824955
2406,20.630295,3.0825427
2407,2.1118405,3.3119452
2408,-8.216386,7.4785266
2409,20.651917,3.1016629
2410,16.03548,12.61919
2411,8.763185,-1.6949682
2412,9.280621,18.96927
2413,10.644554,-5.1496077
2414,7.3893547,-6.5008273
2415,24.663925,13.627477
2416,-11.630623,14.800924
2417,18.4994,17.83692
2418,-1.3850724,2.825018
2419,9.318512,-1.6402764
2420,12.946264,21.299881
2421,20.183645,6.1114273
2422,9.313768,-4.4182677
2423,-12.136371,2.9141219
2424,8.980353,-8.793116
2425,25.648912,13.813544
2426,-3.6494808,-1.3531451
2427,10.7107315,-2.436045
2428,1.6290064,4.961434
2429,0.7670617,17.641106
2430,9.284456,18.975811
2431,9.274899,18.96096
2432,-6.7490296,15.193101
2433,-7.610786,17.915472
2434,12.94139,21.292173
2435,16.41911,17.761414
2436,16.109842,12.669588
2437,2.5705209,12.29196
2438,-6.8508196,4.149731
2439,-6.835962,4.126512
2440,18.490862,17.833338
2441,9.748715,-1.801476
2442,17.056217,11.517786
2443,-4.425646,-1.8319687
2444,-7.9477053,14.168041
2445,20.627762,3.0802798
2446,6.277664,18.423634
2447,18.145504,19.287455
2448,6.505923,18.175493
2449,20.62816,3.0805266
2450,6.867439,26.272024
2451,17.237577,11.363453
2452,23.83125,3.2309344
2453,12.941812,21.29012
2454,10.780033,-5.0828056
2455,4.2820287,-0.42086643
2456,1.9837383,-1.252849
2457,-2.075183,21.30728
2458,-3.2349095,16.922579
2459,-7.488058,14.727193
2460,9.174924,-1.5962193
2461,16.09292,12.654461
2462,21.245161,0.025910947
2463,11.182079,20.576387
2464,14.159338,4.3262577
2465,2.307865,3.22219
2466,8.970282,-8.805942
2467,22.461685,10.922758
2468,1.7483833,1.8051543
2469,1.7305205,4.493169
2470,6.890808,4.908169
2471,10.893513,-2.592087
2472,2.4068532,-0.14389071
2473,4.2719817,-0.35253826
2474,9.159486,8.02278
2475,20.600445,3.055609
2476,3.663716,8.999942
2477,14.090503,2.6693268
2478,15.520884,4.001456
2479,13.955136,4.2366533
2480,9.215586,7.9354444
2481,23.864603,3.2685926
2482,-7.670797,15.777366
2483,-8.19767,7.468436
2484,20.60261,3.059345
2485,2.5417728,1.292488
2486,16.091707,12.651465
2487,-7.643611,18.341331
2488,16.250814,19.245802
2489,-7.57436,17.851366
2490,-7.793419,14.633986
2491,25.943419,13.537347
2492,16.399092,18.288933
2493,11.957046,21.354286
2494,3.4631817,0.3808294
2495,21.237701,0.022682272
2496,-7.7028737,15.922306
2497,-2.0164626,2.5199685
2498,6.4074845,18.282001
2499,22.652195,13.351127
2500,16.004757,12.5470295
2501,6.0279384,-7.2551875
2502,24.329899,13.559002
2503,1.9883039,-1.2504544
2504,10.816501,-5.0043325
2505,9.215734,8.033949
2506,6.9857345,4.626485
2507,-2.3310623,21.569836
2508,-7.2694964,14.265801
2509,19.084446,-5.9215
2510,-7.191188,14.395759
2511,-6.834283,4.112923
2512,-2.4613726,13.542306
2513,8.610432,8.882155
2514,17.216894,11.335909
2515,25.806507,12.7680235
2516,12.936542,21.286304
2517,-7.685002,15.772951
2518,8.507451,-1.5860695
2519,3.6807683,9.030236
2520,-3.6264708,-1.3251593
2521,9.180683,8.043171
2522,-7.274078,-9.8755245
2523,9.478792,-2.6658106
2524,6.5428333,18.133356
2525,21.234247,0.019941654
2526,15.885355,12.336783
2527,-7.7380257,15.005775
2528,23.874046,3.280602
2529,-1.1966225,2.6378675
2530,9.164689,-1.5991043
2531,9.336038,-2.887659
2532,4.261225,-0.39966166
2533,-7.9154596,14.130577
2534,20.037828,-5.516345
2535,15.889138,12.342944
2536,-7.8781605,14.808759
2537,16.25133,19.243444
2538,23.095541,12.56108
2539,-7.837385,6.4680715
2540,-1.6512821,12.082061
2541,3.1256726,-2.6099963
2542,-7.631635,18.315035
2543,25.84195,12.776058
2544,22.423132,10.852299
2545,9.822849,-9.456574
2546,20.592705,3.0520515
2547,-2.2416568,2.344685
2548,-7.93762,14.141558
2549,15.878544,12.326469
2550,-1.6622845,1.4859687
2551,-1.8816879,2.3349352
2552,6.400291,18.293715
2553,-7.646242,15.813214
2554,9.19379,18.7854
2555,16.337833,17.282148
2556,8.939219,-8.797044
2557,-7.823451,14.033424
2558,-6.7974825,4.990213
2559,-6.960569,6.447413
2560,1.7698275,1.9092052
2561,25.796503,13.570607
2562,-2.5602026,13.494969
2563,22.987545,10.142231
2564,-7.6599884,15.800049
2565,4.2380996,-0.37534907
2566,1.9745753,-1.2331741
2567,-3.7109938,-1.978912
2568,3.635647,22.994284
2569,-11.541247,14.8743725
2570,-11.587241,14.815967
2571,9.022514,-5.5315137
2572,-6.746167,17.203775
2573,15.875094,12.197596
2574,-7.1467876,6.648496
2575,8.8896055,-2.2305593
2576,1.744945,1.7577718
2577,-2.2377923,2.3442729
2578,1.6569008,8.689535
2579,14.085863,2.649201
2580,15.497268,3.9861922
2581,14.086134,2.669633
2582,13.947923,4.243247
2583,0.77767164,17.64814
2584,7.0083976,4.602
2585,23.094513,17.286154
2586,4.1001997,-0.23717667
2587,4.120377,-0.2549978
2588,9.580247,-3.163165
2589,2.3948407,-0.13301033
2590,20.558092,3.0265846
2591,10.837415,-2.180851
2592,10.991649,-3.0088947
2593,-2.0714958,21.30365
2594,10.956594,-2.9584787
2595,23.892323,3.3035572
2596,-7.96449,14.194923
2597,21.239542,0.02851112
2598,8.441294,-4.341153
2599,8.296731,-12.151483
2600,6.4518347,18.236828
2601,23.901386,3.3125226
2602,9.188113,18.76842
2603,15.873987,12.187269
2604,-1.3130974,2.8543658
2605,2.018839,1.1796013
2606,-2.418039,13.466949
2607,-2.3917246,13.440949
2608,16.761526,12.968232
2609,-6.8312507,4.1164327
2610,-2.1221251,21.357128
2611,7.0319366,4.6377845
2612,-7.6824718,15.696804
2613,3.5348158,22.900785
2614,10.837305,-4.9907227
2615,12.955081,21.292885
2616,9.156741,18.733374
2617,23.885395,3.2977505
2618,20.560951,3.0337915
2619,-3.6242208,-1.3083087
2620,2.1253486,3.3652742
2621,6.186404,19.343176
2622,17.221338,11.325164
2623,-11.547218,14.867397
2624,12.076882,21.303827
2625,-0.81184274,2.9705207
2626,-7.855639,14.699484
2627,9.814327,-9.027627
2628,-2.1594315,1.4075077
2629,-3.5535834,-1.2506198
2630,23.09417,17.288157
2631,-2.0818026,21.314896
2632,6.9300623,4.926693
2633,1.6576627,8.689766
2634,3.6093297,8.893485
2635,-2.5737758,13.619819
2636,3.461934,8.522094
2637,4.194642,-0.20176601
2638,1.8114256,-0.6906756
2639,-12.1376095,2.9128711
2640,-2.4429958,13.529956
2641,-8.748472,-3.4743218
2642,22.451094,10.896018
2643,15.884969,12.316986
2644,15.887316,12.321984
2645,8.419677,-4.344086
2646,12.130042,21.334608
2647,10.834032,-2.4439595
2648,16.985987,11.503148
2649,11.173086,20.624186
2650,-7.655567,18.372494
2651,1.7882421,2.1552582
2652,20.551573,3.0275564
2653,23.894209,3.3046787
2654,6.4587865,18.228731
2655,8.438449,-4.4379864
2656,2.5593915,1.3390588
2657,21.217245,0.010192516
2658,8.269218,-1.971728
2659,25.972929,13.497817
2660,1.7016708,8.64739
2661,23.894705,3.3060756
2662,23.894062,3.3049986
2663,21.200743,-0.00020273664
2664,6.868844,26.27328
2665,20.555557,3.031929
2666,12.148328,21.311142
2667,15.876271,12.182928
2668,9.265034,-8.3038435
2669,-3.907342,9.0554695
2670,20.555302,3.0323746
2671,19.113203,-5.9017577
2672,9.168853,7.9923954
2673,-1.5907662,2.6232514
2674,12.972607,21.308233
2675,-1.4881676,2.534868
2676,6.906595,26.249468
2677,2.0774963,3.4810033
2678,-7.662223,15.8011465
2679,-6.742858,15.200279
2680,15.865811,12.170316
2681,20.548521,3.0262146
2682,2.5512087,1.2327517
2683,16.745323,12.978951
2684,8.26875,-12.122237
2685,2.5753632,1.3181629
2686,10.777532,-5.0377216
2687,10.387078,-5.067095
2688,23.910326,3.3239174
2689,21.200596,-0.00025680597
2690,12.955871,21.29102
2691,16.265472,19.230915
2692,21.101192,-0.062289286
2693,8.966014,-8.805701
2694,9.183925,18.763426
2695,23.942753,3.362076
2696,-1.5302929,2.6288164
2697,10.0182495,-9.079408
2698,9.402435,-1.653186
2699,11.326834,20.512295
2700,18.476313,17.819672
2701,-6.829481,4.1121883
2702,23.071873,13.224552
2703,18.935785,-6.048631
2704,-12.13651,2.9139254
2705,25.868422,12.784549
2706,3.9252846,0.09282264
2707,22.45725,10.914931
2708,20.535992,3.0359747
2709,18.971634,-6.0179543
2710,6.187406,19.321035
2711,-7.5672674,17.860126
2712,-12.13538,2.9150789
2713,-2.1631832,2.4410079
2714,23.094223,17.286854
2715,23.780699,13.445392
2716,15.942573,12.444994
2717,-8.773631,-3.4565089
2718,19.37385,-5.7592316
2719,16.240149,19.274326
2720,1.7870523,2.133006
2721,23.769455,13.458467
2722,-0.36803773,3.1170125
2723,2.253941,1.37993
2724,4.002265,0.10854384
2725,-12.135223,2.9153728
2726,12.07751,21.318794
2727,8.283563,-1.964727
2728,19.573095,3.240102
2729,-6.899237,6.3511987
2730,6.5699596,18.10151
2731,-2.6405528,13.4296465
2732,2.1205192,3.5063148
2733,-8.771807,-3.4572487
2734,-8.179143,6.998736
2735,-3.712511,-1.9459089
2736,-2.0649354,12.358301
2737,-7.2529564,-9.896678
2738,-11.606983,14.8102
2739,-2.2351148,13.266104
2740,18.471918,17.804295
2741,1.943004,1.3045934
2742,2.2020988,3.425482
2743,-1.5524019,12.1837845
2744,12.951938,21.283674
2745,25.083637,13.495027
2746,2.1464884,3.503257
2747,1.6806357,4.5851083
2748,4.196087,-0.18171182
2749,6.196488,19.310059
2750,-2.0447989,1.3112886
2751,3.622521,22.982323
2752,-3.7717366,-2.051509
2753,25.834982,13.37784
2754,2.5125918,2.708712
2755,16.361118,17.261162
2756,6.8414054,26.247055
2757,18.449913,17.79915
2758,19.576805,3.2402487
2759,3.7388813,23.086039
2760,9.185822,18.770498
2761,-1.6551658,12.079846
2762,-7.6549287,15.788026
2763,25.96085,13.176762
2764,-0.8422994,2.949407
2765,-5.327517,5.986292
2766,-4.5087337,-1.871094
2767,12.102723,21.30782
2768,-4.10026,-1.9559203
2769,22.629879,13.310846
2770,3.959102,0.11449825
2771,2.1864913,0.11741885
2772,19.577005,3.240256
2773,21.080217,-0.08418884
2774,2.570522,12.268681
2775,1.7909204,1.6669087
2776,-12.134542,2.91591
2777,6.295854,18.402914
2778,3.6226394,22.985525
2779,10.0755,0.18103361
2780,16.358849,17.285105
2781,2.3505726,3.1899507
2782,2.2214694,0.23143618
2783,-5.296926,5.993223
2784,0.7360874,17.621496
2785,8.414273,-4.5342536
2786,18.956837,-6.030066
2787,9.435876,-3.0234568
2788,1.701062,5.1284704
2789,12.963497,21.298386
2790,1.7716969,8.582192
2791,20.185371,6.1137605
2792,25.905918,12.89626
2793,6.1861877,19.327171
2794,16.41954,17.75582
2795,3.7440937,23.091356
2796,19.57214,3.239798
2797,-7.945042,14.1739025
2798,24.687086,13.619285
2799,-2.0291226,12.3305855
2800,-7.712474,15.138562
2801,-8.250936,6.984508
2802,19.57192,3.2397337
2803,17.181047,11.281496
2804,-7.2555866,14.44147
2805,24.65746,13.62128
2806,11.218248,20.750618
2807,0.90800697,17.753477
2808,-7.8476877,14.803925
2809,-3.7606657,-2.253899
2810,-3.5190005,-1.2277099
2811,10.808487,-3.2171721
2812,25.62388,12.837113
2813,10.201365,0.12606394
2814,19.442188,-5.6686387
2815,2.5589042,12.299762
2816,-3.6035993,-1.2931778
2817,2.1617963,1.4718255
2818,17.188763,11.294312
2819,9.297147,18.991915
2820,7.333648,-7.8018775
2821,23.943935,3.3634539
2822,-3.7568283,-1.973694
2823,12.955558,21.289402
2824,16.06675,12.606969
2825,-8.222164,6.9407644
2826,-7.725869,14.994478
2827,6.588579,18.081642
2828,6.6111274,18.066538
2829,-3.7407362,-2.2694085
2830,-5.271066,6.028564
2831,-1.1936408,3.0635188
2832,1.7755876,5.201059
2833,-2.3444982,1.6186414
2834,10.597359,-0.37228128
2835,18.459175,17.786898
2836,-7.936667,14.204299
2837,-2.3486989,12.419469
2838,11.937436,21.520412
2839,-6.751495,15.234265
2840,18.957533,-6.0262556
2841,10.293857,0.078030474
2842,3.7270505,23.075256
2843,-4.4551587,-1.8470551
2844,-6.8920846,6.3339953
2845,-7.5709305,17.831284
2846,-3.8212128,8.971178
2847,21.102516,-0.060962822
2848,11.449722,20.448006
2849,-2.321282,21.55983
2850,2.1082408,1.7379295
2851,14.120728,2.7218676
2852,11.441685,20.449566
2853,18.117748,19.316902
2854,19.492744,-5.619135
2855,-7.6906548,6.9174643
2856,-8.096617,7.4023585
2857,-7.5567794,6.870365
2858,14.154878,2.58252
2859,2.3217967,3.2084339
2860,-7.7149067,15.240871
2861,3.68381,9.044865
2862,11.446682,20.450233
2863,17.191433,11.286149
2864,22.459896,10.936997
2865,-7.486794,17.56124
2866,11.201539,20.60356
2867,2.434594,1.0770351
2868,9.817604,-1.8442398
2869,19.571945,3.2397847
2870,0.9280589,17.767727
2871,2.5550005,12.301032
2872,6.3097672,18.384249
2873,14.102012,2.7128296
2874,14.176666,4.3202605
2875,14.106604,2.710501
2876,1.7092323,8.640654
2877,7.0404677,4.693993
2878,6.8788037,5.1236825
2879,8.59632,8.902989
2880,0.856072,17.714087
2881,9.045907,8.056023
2882,7.0627656,4.6552467
2883,7.0552,4.6562433
2884,-2.3207288,21.559277
2885,21.099394,-0.06314239
2886,-7.34806,7.159275
2887,2.112146,1.6743944
2888,16.048754,12.5631485
2889,3.640099,8.95819
2890,2.1077626,3.30057
2891,-7.64973,6.955764
2892,0.7925077,17.659
2893,17.172348,11.254625
2894,26.070515,13.417239
2895,23.749525,13.430592
2896,-6.8863583,6.3312764
2897,15.873775,12.277322
2898,1.6758273,4.6188684
2899,-7.802712,14.587278
2900,-7.581232,17.837938
2901,3.3851006,12.878108
2902,6.234232,5.8201866
2903,15.8632965,12.268558
2904,-7.8601356,14.76216
2905,16.038692,12.557931
2906,10.834939,-2.408499
2907,9.186158,18.767164
2908,-4.452046,-1.8466244
2909,16.330414,14.853687
2910,10.032945,-9.04924
2911,0.91655076,17.761013
2912,20.177347,6.1036425
2913,10.040141,-9.045326
2914,10.739702,-5.0644445
2915,8.936838,-1.5766886
2916,10.629941,-5.1056647
2917,-6.9084525,17.33775
2918,4.188659,-0.18627898
2919,22.96707,13.280244
2920,3.1655202,-2.6619337
2921,10.746435,-5.0542264
2922,-2.1781538,2.423141
2923,8.862975,-1.6779903
2924,-4.1138663,-2.5686107
2925,2.1379733,3.2813218
2926,22.492311,10.966962
2927,3.9357686,0.078046665
2928,3.9627936,0.10847319
2929,8.378,-5.5177164
2930,-7.7347045,15.156087
2931,12.148041,21.2912
2932,-7.569323,18.00382
2933,2.3577726,3.0294933
2934,12.946931,21.273712
2935,6.5890613,18.07972
2936,3.9704206,0.105723664
2937,1.8053266,-0.6821843
2938,-7.9333196,14.17084
2939,23.957392,3.377851
2940,11.462078,20.427908
2941,16.204954,12.697474
2942,9.825717,-9.458008
2943,11.47523,20.427046
2944,-2.2327924,21.470207
2945,22.505747,10.908499
2946,3.6389527,8.957861
2947,21.106943,-0.057804994
2948,-7.1334877,14.445764
2949,9.4350395,-3.0260096
2950,8.252995,-1.980989
2951,25.981936,13.048594
2952,6.5954013,18.073357
2953,3.5887525,22.953857
2954,-8.262668,6.967254
2955,15.871602,12.266728
2956,18.469847,17.83518
2957,22.586348,10.700066
2958,6.594966,18.072544
2959,-1.4191873,1.3028166
2960,23.8151,13.463427
2961,1.6936095,4.448347
2962,-3.905978,9.054462
2963,21.103302,-0.060709767
2964,8.940338,-5.6337633
2965,-7.403133,14.243428
2966,6.9426847,4.9157634
2967,-8.246282,6.9834433
2968,10.6778755,-2.4306924
2969,12.215353,21.235235
2970,-1.6115141,12.213836
2971,23.952843,3.3742115
2972,23.094402,17.290329
2973,-1.6774768,12.079683
2974,9.480341,-3.010438
2975,16.229391,19.308146
2976,4.173479,-0.15840678
2977,18.393932,17.753815
2978,-8.775579,-3.4535525
2979,-1.4469383,2.5232646
2980,18.102509,19.329947
2981,1.8078446,-0.69436103
2982,3.176411,-2.670843
2983,22.985962,10.139495
2984,18.08246,19.349518
2985,6.457324,18.229046
2986,7.0708976,4.668246
2987,7.100924,4.691802
2988,9.028872,8.062247
2989,9.045897,8.02563
2990,9.000611,8.066762
2991,1.786585,8.569786
2992,14.190276,4.300036
2993,3.4619133,8.514368
